"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","median1","median2","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","is_mrna_tf"
1026,"CDKN1A","hsa-mir-497-5p","hsa-mir-616-5p",0.0965,0.095,0.0035,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/10688044'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11277327'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25349305'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26191193'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27622605'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27726892'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29602637'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9114433'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9472102'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",21.3230897136507,19.8117092201264,0.0254810510080278,-0.403371957324111,0.00244476108590436,1.29113831032519,0.232475060289652,-0.0868306271334167,FALSE
1373,"CPS1","hsa-mir-324-3p","hsa-mir-874-3p",0.011,0.025,0.002,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/31565867'>PubMedLink</a>","mirtarbase  "," tarbase ",11.287907467862,10.018720190058,0.103946852514,0.305187200757775,0.228767733767431,0.220701529914157,0.187609117432771,-0.128447493544511,FALSE
1770,"DNAH9","hsa-mir-30c-1-3p","hsa-mir-3913-5p",0.0145,0.079,0.004,"NA","NA","NA","mirtarbase  ","mirtarbase  ",8.10963678104052,6.239790308057,0.507915424899379,0.249680839215466,0.00675164259457516,0.756580769648377,0.0176501336090854,-0.601205377772075,FALSE
1850,"DUSP8","hsa-mir-17-5p","hsa-mir-33a-5p",0.1415,0.1075,0.0015,"<a href='https://pubmed.ncbi.nlm.nih.gov/17826655'>PubMedLink</a>","NA","NA"," tarbase ","mirtarbase  ",15.1739412838223,13.880365475905,0.110674450254268,0.211434836080764,5.87373610090215e-08,1.29046719122152,0.0205332900220373,-0.196156309189797,FALSE
1850,"DUSP8","hsa-mir-20a-5p","hsa-mir-33a-5p",0.035,0.102,0.004,"NA","NA","NA"," tarbase ","mirtarbase  ",15.1367714273972,13.7038916350201,0.100053495917755,0.224887614264827,5.87373610090215e-08,1.29046719122152,0.0205332900220373,-0.196156309189797,FALSE
1850,"DUSP8","hsa-mir-33a-5p","hsa-mir-93-5p",0.177,0.026,0.001,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase ",15.1739412838223,14.0517268501292,5.87373610090215e-08,1.29046719122152,0.80851846949834,-0.0258053283958283,0.0205332900220373,-0.196156309189797,FALSE
1906,"EDN1","hsa-mir-19b-1-5p","hsa-mir-33b-5p",0.016,0.0435,5e-04,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/18945538'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20663522'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21183790'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27683119'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase  ",16.8810492507943,15.593532090289,0.00371002911363294,0.703280025825275,1.55733045472912e-07,2.39285720122628,0.6963244558345,-0.0323663205425019,FALSE
1952,"CELSR2","hsa-mir-133a-3p","hsa-mir-874-3p",0.03,0.0105,0.0075,"NA","NA","NA"," tarbase "," tarbase ",17.3065573705318,15.6147531212218,5.95012748892719e-18,-1.24334827113407,0.228767733767431,0.220701529914157,0.840920197070103,0.0167671882017446,FALSE
1958,"EGR1","hsa-mir-424-5p","hsa-mir-760",0.039,0.08,0.004,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/19878561'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28521108'>PubMedLink</a>"," tarbase "," tarbase ",20.9421960221459,19.527091907181,0.915461668566696,-0.0157162172677489,0.00650353869147766,1.08637980730145,0.00120116285851679,-0.231967089675063,TRUE
2040,"STOM","hsa-mir-7-5p","hsa-mir-181b-5p",0.6285,0.314,0.0015,"NA","NA","NA"," tarbase "," tarbase ",20.2818283617842,19.249063632635,0.00155006174605974,1.08473887604614,0.500206300016458,0.0917881302785325,0.207209083375411,-0.093731029946339,FALSE
2043,"EPHA4","hsa-mir-10a-5p","hsa-mir-106a-5p",0.0365,0.6425,0.0025,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase ",15.7529823543358,14.4818364361719,0.00372685922462709,-0.283078831517741,0.00483296098427744,0.621424141007398,0.716001732831417,0.0311994084105767,FALSE
2043,"EPHA4","hsa-mir-20b-5p","hsa-mir-10a-5p",0.1665,0.04,5e-04,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  ",15.9930730568796,14.6086251433079,0.0504542912593153,0.396997444644306,0.00372685922462709,-0.283078831517741,0.716001732831417,0.0311994084105767,FALSE
2045,"EPHA7","hsa-mir-103a-2-5p","hsa-mir-141-3p",0.064,0.0115,0.0015,"NA","NA","NA"," tarbase ","mirtarbase  ",13.9475530353392,12.1858735212198,0.000361664133981816,1.26252028741709,0.000185935416776686,0.505890193185579,7.70584891287864e-07,-0.434662676662812,FALSE
2045,"EPHA7","hsa-mir-103a-2-5p","hsa-mir-196b-5p",0.0555,0.333,5e-04,"NA","NA","NA"," tarbase "," tarbase ",13.7452514757003,12.3407207899022,0.000361664133981816,1.26252028741709,0.45123564029712,-0.0960108361451757,7.70584891287864e-07,-0.434662676662812,FALSE
2045,"EPHA7","hsa-mir-103a-2-5p","hsa-mir-200a-3p",0.057,0.0315,0.002,"NA","NA","NA"," tarbase ","mirtarbase  ",13.6964203863045,12.1124775068456,0.000361664133981816,1.26252028741709,0.000424301309362631,0.518930192054705,7.70584891287864e-07,-0.434662676662812,FALSE
2045,"EPHA7","hsa-mir-103a-2-5p","hsa-mir-331-3p",0.072,0.0515,0,"NA","NA","NA"," tarbase ","mirtarbase tarbase ",13.7873183653367,12.292626358427,0.000361664133981816,1.26252028741709,0.0269082354597712,0.438675414480917,7.70584891287864e-07,-0.434662676662812,FALSE
2045,"EPHA7","hsa-mir-103a-2-5p","hsa-mir-33a-5p",0.073,0.016,0,"NA","NA","NA"," tarbase "," tarbase ",13.6730949998495,12.0390814924713,0.000361664133981816,1.26252028741709,5.87373610090215e-08,1.29046719122152,7.70584891287864e-07,-0.434662676662812,FALSE
2045,"EPHA7","hsa-mir-103a-2-5p","hsa-mir-421",0.08,0.7575,5e-04,"NA","NA","NA"," tarbase "," tarbase ",13.9278872344325,11.9267732165788,0.000361664133981816,1.26252028741709,0.280231702932583,0.287046095052102,7.70584891287864e-07,-0.434662676662812,FALSE
2045,"EPHA7","hsa-mir-130b-3p","hsa-mir-103a-2-5p",0.027,0.064,0,"<a href='https://pubmed.ncbi.nlm.nih.gov/28042869'>PubMedLink</a>","NA","NA"," tarbase "," tarbase ",13.9475530353392,12.5719219140179,1.43670667327459e-05,0.907956767318006,0.000361664133981816,1.26252028741709,7.70584891287864e-07,-0.434662676662812,FALSE
2045,"EPHA7","hsa-mir-130b-3p","hsa-mir-331-3p",0.0325,0.0385,0.003,"<a href='https://pubmed.ncbi.nlm.nih.gov/28042869'>PubMedLink</a>","NA","NA"," tarbase ","mirtarbase tarbase ",13.6347961440153,12.4334234103932,1.43670667327459e-05,0.907956767318006,0.0269082354597712,0.438675414480917,7.70584891287864e-07,-0.434662676662812,FALSE
2045,"EPHA7","hsa-mir-130b-3p","hsa-mir-3928-3p",0.0195,0.034,0.002,"<a href='https://pubmed.ncbi.nlm.nih.gov/28042869'>PubMedLink</a>","NA","NA"," tarbase "," tarbase ",13.6622261652803,12.3918428757524,1.43670667327459e-05,0.907956767318006,0.0205376882784802,0.902060552108898,7.70584891287864e-07,-0.434662676662812,FALSE
2045,"EPHA7","hsa-mir-141-3p","hsa-mir-196b-5p",0.0125,0.301,0.001,"NA","NA","NA","mirtarbase  "," tarbase ",13.7031845860639,12.2377361126359,0.000185935416776686,0.505890193185579,0.45123564029712,-0.0960108361451757,7.70584891287864e-07,-0.434662676662812,FALSE
2045,"EPHA7","hsa-mir-141-3p","hsa-mir-421",0.0135,0.7085,0,"NA","NA","NA","mirtarbase  "," tarbase ",13.9953345551468,12.317367750582,0.000185935416776686,0.505890193185579,0.280231702932583,0.287046095052102,7.70584891287864e-07,-0.434662676662812,FALSE
2045,"EPHA7","hsa-mir-33a-5p","hsa-mir-196b-5p",0.019,0.3735,0,"NA","NA","NA"," tarbase "," tarbase ",13.6300728965755,11.9658566666991,5.87373610090215e-08,1.29046719122152,0.45123564029712,-0.0960108361451757,7.70584891287864e-07,-0.434662676662812,FALSE
2045,"EPHA7","hsa-mir-33a-5p","hsa-mir-331-3p",0.011,0.042,0.003,"NA","NA","NA"," tarbase ","mirtarbase tarbase ",13.4044680316366,12.0390814924713,5.87373610090215e-08,1.29046719122152,0.0269082354597712,0.438675414480917,7.70584891287864e-07,-0.434662676662812,FALSE
2045,"EPHA7","hsa-mir-3928-3p","hsa-mir-141-3p",0.028,0.0175,0,"NA","NA","NA"," tarbase ","mirtarbase  ",13.6964203863045,11.6681499534124,0.0205376882784802,0.902060552108898,0.000185935416776686,0.505890193185579,7.70584891287864e-07,-0.434662676662812,FALSE
2045,"EPHA7","hsa-mir-3928-3p","hsa-mir-196b-5p",0.036,0.3165,5e-04,"NA","NA","NA"," tarbase "," tarbase ",13.6300728965755,12.3407207899022,0.0205376882784802,0.902060552108898,0.45123564029712,-0.0960108361451757,7.70584891287864e-07,-0.434662676662812,FALSE
2152,"F3","hsa-mir-18b-5p","hsa-mir-18a-3p",0.026,0.3155,0.0095,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/30579699'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",17.9140395184657,16.6660459722262,0.0070205057497855,1.28736015936403,6.28188384020215e-05,1.52661079860084,0.0599129240246006,-0.144971211940816,FALSE
2195,"FAT1","hsa-mir-214-3p","hsa-mir-92a-1-5p",0.0195,0.164,0.008,"<a href='https://pubmed.ncbi.nlm.nih.gov/30786017'>PubMedLink</a>","NA","NA"," tarbase "," tarbase ",18.6227838495183,17.0825236006515,0.0373998913654608,-0.421434189373882,0.00269445927674525,0.930375118004185,0.877958679030587,0.0122697725785276,FALSE
2247,"FGF2","hsa-mir-105-5p","hsa-mir-363-3p",0.357,0.0105,0.0045,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/10339668'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11106263'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15273729'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19822079'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28515962'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8988054'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9146669'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9489477'>PubMedLink</a>"," tarbase ","mirtarbase  ",13.3389251406047,12.3183036624369,0.000664339672232325,1.54880888994111,0.291517558479621,0.225905328601765,0.000109101029511479,-0.334772394422245,FALSE
2247,"FGF2","hsa-mir-144-3p","hsa-mir-222-5p",0.0805,0.0545,0.0025,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/10339668'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11106263'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15273729'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19822079'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28515962'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8988054'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9146669'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9489477'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",13.7955861428227,12.2337143230202,0.79443584075453,-0.0587609924154923,0.417165449898306,0.195168035468571,0.000109101029511479,-0.334772394422245,FALSE
2615,"LRRC32","hsa-mir-335-5p","hsa-mir-27a-5p",0.0265,0.022,0.0035,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  ",17.6465839625108,16.4907297558488,0.0866130879658758,0.395945640188684,0.0188266727449798,-0.410684490558836,0.121492939188428,-0.123573824175889,FALSE
2649,"NR6A1","hsa-mir-10a-5p","hsa-mir-125b-5p",0.0315,0.025,0.006,"NA","NA","NA"," tarbase "," tarbase ",14.6198041972174,13.4792525148982,0.00372685922462709,-0.283078831517741,3.80730908865832e-07,-0.593621747753698,0.366992282831741,0.081779205498595,TRUE
2814,"GP5","hsa-mir-590-5p","hsa-mir-30c-1-3p",0.0295,0.0215,0.002,"NA","NA","NA","mirtarbase  ","mirtarbase  ",9.51922003211154,8.24482100839697,0.000282599722210336,0.806916554240847,0.507915424899379,0.249680839215466,0.40052444170164,-0.242415920840529,FALSE
3131,"HLF","hsa-mir-362-3p","hsa-mir-377-3p",0.0675,0.337,0.009,"NA","NA","NA","mirtarbase  ","mirtarbase  ",11.9119661413817,10.7218455101663,0.0439348278274185,0.6157259952513,0.841437739466746,-0.0642611097737339,4.26070607465473e-11,-0.579950141762415,TRUE
3164,"NR4A1","hsa-mir-182-5p","hsa-mir-130b-5p",0.0495,0.0125,0.0015,"<a href='https://pubmed.ncbi.nlm.nih.gov/23226455'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/24299210'>PubMedLink</a>"," tarbase "," tarbase ",18.1562403511247,16.4583614940193,0.967729506037266,0.00414175000067642,7.60628864265138e-05,0.87952274442854,1.81710032521957e-05,-0.323090001769019,TRUE
3164,"NR4A1","hsa-mir-335-5p","hsa-mir-130b-5p",0.904,0.015,0,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/24299210'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",17.540080376621,16.4458892824211,0.0866130879658758,0.395945640188684,7.60628864265138e-05,0.87952274442854,1.81710032521957e-05,-0.323090001769019,TRUE
3204,"HOXA7","hsa-mir-2110","hsa-mir-501-5p",0.2765,0.067,0.0075,"NA","NA","NA","mirtarbase  "," tarbase ",14.9188645065206,13.8290716871597,0.172787835264411,0.499415466472416,0.0287049120892638,0.61833109524603,0.426587612244602,-0.0708021423531988,TRUE
3371,"TNC","hsa-mir-224-5p","hsa-mir-452-3p",0.37,0.24,0.008,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/16788848'>PubMedLink</a>"," tarbase "," tarbase ",17.4570382064359,16.4190391751877,0.00887638878324497,0.453556846908532,0.00379623478061522,0.761448674921051,0.221738643980826,-0.0973341132255533,FALSE
3480,"IGF1R","hsa-mir-651-5p","hsa-mir-502-5p",0.014,0.0225,0.003,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/28123579'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28882129'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29393438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30338346'>PubMedLink</a>"," tarbase ","mirtarbase  ",17.0399160045489,15.9778967603519,0.000745979515699792,1.04355192342826,0.352755618040447,0.32767786804931,0.634510739632651,-0.0388754914022691,FALSE
3480,"IGF1R","hsa-mir-96-5p","hsa-mir-502-5p",0.017,0.057,0.008,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/28123579'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28882129'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29393438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30338346'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase  ",17.0542864370294,15.6957463802595,1.09339831372461e-09,1.44156566524606,0.352755618040447,0.32767786804931,0.634510739632651,-0.0388754914022691,FALSE
3488,"IGFBP5","hsa-mir-3613-3p","hsa-mir-424-5p",0.1145,0.0475,0.0025,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/23539739'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28504717'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28882129'>PubMedLink</a>","mirtarbase  "," tarbase ",20.0974742072104,18.7341170217839,0.328486257363171,0.393015475144517,0.915461668566696,-0.0157162172677489,0.00804709979537972,-0.196877899543354,FALSE
3488,"IGFBP5","hsa-mir-625-3p","hsa-mir-653-5p",0.028,0.0115,5e-04,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/23539739'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28504717'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28882129'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",20.7316694247798,18.7505849833208,0.239242863218152,-0.159555268051368,0.037192026045549,0.557455560145468,0.00804709979537972,-0.196877899543354,FALSE
3554,"IL1R1","hsa-mir-215-5p","hsa-mir-221-5p",0.1185,0.3365,0.004,"NA","NA","NA","mirtarbase tarbase "," tarbase ",18.2442319875561,17.182494410327,0.00139482788972021,0.981697962584672,0.00039305552557122,-0.848520968690549,0.471565998322519,-0.0570217902116056,FALSE
3638,"INSIG1","hsa-mir-9-5p","hsa-mir-29a-3p",0.144,0.0695,0.001,"NA","NA","NA"," tarbase ","mirtarbase tarbase ",18.5509375776112,17.3813611179057,0.0423419896764559,-0.242051899285481,6.04906991122009e-06,-0.447684040420096,0.711372830056506,-0.028922498365703,FALSE
3656,"IRAK2","hsa-mir-1262","hsa-mir-766-3p",0.535,0.124,0.0085,"NA","NA","NA","mirtarbase  ","mirtarbase  ",18.0964394146448,16.8000012375882,0.108510301055241,-0.534385301482641,0.443527223411462,0.174890091522717,0.748277496136376,0.0260728630566167,FALSE
3662,"IRF4","hsa-mir-1301-3p","hsa-mir-345-5p",0.0185,0.155,0.0035,"NA","NA","NA"," tarbase "," tarbase ",13.3219367596038,11.8073736329561,0.00346535849767318,0.688486809220734,3.24273558001812e-06,1.08065980329077,0.0393672861870483,-0.186463416884287,TRUE
3662,"IRF4","hsa-mir-19a-3p","hsa-mir-103a-2-5p",0.051,0.0165,0.0025,"NA","NA","NA"," tarbase "," tarbase ",13.2621300308545,11.962042216244,0.000134087335279268,0.752372781500315,0.000361664133981816,1.26252028741709,0.0393672861870483,-0.186463416884287,TRUE
3662,"IRF4","hsa-mir-19b-1-5p","hsa-mir-19a-3p",0.0125,0.0365,0.0025,"NA","NA","NA"," tarbase "," tarbase ",13.4985561469672,12.1500298330732,0.00371002911363294,0.703280025825275,0.000134087335279268,0.752372781500315,0.0393672861870483,-0.186463416884287,TRUE
3662,"IRF4","hsa-mir-205-5p","hsa-mir-103a-2-5p",0.026,0.023,0.0025,"<a href='https://pubmed.ncbi.nlm.nih.gov/30909190'>PubMedLink</a>","NA","NA"," tarbase "," tarbase ",13.6136009242773,12.251383526881,0.172488819220341,0.154692208251211,0.000361664133981816,1.26252028741709,0.0393672861870483,-0.186463416884287,TRUE
3662,"IRF4","hsa-mir-339-5p","hsa-mir-205-5p",0.247,0.0195,0.004,"NA","<a href='https://pubmed.ncbi.nlm.nih.gov/30909190'>PubMedLink</a>","NA"," tarbase "," tarbase ",13.6841733210224,12.5953636927746,0.027527923339957,0.391072991068586,0.172488819220341,0.154692208251211,0.0393672861870483,-0.186463416884287,TRUE
3662,"IRF4","hsa-mir-339-5p","hsa-mir-345-5p",0.215,0.137,0,"NA","NA","NA"," tarbase "," tarbase ",13.3583850702452,12.073090802451,0.027527923339957,0.391072991068586,3.24273558001812e-06,1.08065980329077,0.0393672861870483,-0.186463416884287,TRUE
3675,"ITGA3","hsa-mir-1-3p","hsa-mir-766-3p",0.012,0.1935,0.0035,"<a href='https://pubmed.ncbi.nlm.nih.gov/29322793'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30458442'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/1714443'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28324890'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29438376'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30614803'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31190871'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",20.4550504411491,18.9246594496466,2.3461077307804e-17,-1.19978008493037,0.443527223411462,0.174890091522717,0.422559433353993,0.0617918335791623,FALSE
3714,"JAG2","hsa-mir-18a-3p","hsa-let-7g-3p",0.131,0.171,0.0095,"NA","NA","NA"," tarbase ","mirtarbase  ",17.1901982360273,16.1811409040784,6.28188384020215e-05,1.52661079860084,0.000104551621267569,0.822238376737546,0.719256859900001,0.0295386722656088,FALSE
3915,"LAMC1","hsa-mir-342-3p","hsa-mir-20a-3p",0.042,0.014,0.001,"NA","NA","NA"," tarbase "," tarbase ",19.7001809237256,18.6725631879164,0.62143654437337,-0.0705767381874348,0.000149742416353506,0.98537089305058,0.442286386188778,-0.0586138127356804,FALSE
3949,"LDLR","hsa-mir-181b-5p","hsa-mir-450b-5p",0.273,0.011,0.0085,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase ",18.1051205757436,17.0415181600186,0.500206300016458,0.0917881302785325,0.189011845124185,0.268601458623417,0.160597480426198,-0.110720277447006,FALSE
4131,"MAP1B","hsa-mir-148a-5p","hsa-mir-21-3p",0.025,0.112,0.007,"NA","NA","NA"," tarbase "," tarbase ",16.3460824502816,14.6966607675108,0.597582464432953,-0.0929458842012725,0.395602980752267,-0.0955857110219041,0.00100442712523668,-0.266997954628667,FALSE
4131,"MAP1B","hsa-mir-148a-5p","hsa-mir-27a-5p",0.0205,0.116,0.0095,"NA","NA","NA"," tarbase "," tarbase ",16.0400706760508,14.9876641970356,0.597582464432953,-0.0929458842012725,0.0188266727449798,-0.410684490558836,0.00100442712523668,-0.266997954628667,FALSE
4223,"MEOX2","hsa-mir-130a-3p","hsa-mir-335-5p",0.0825,0.0255,5e-04,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase ",13.4433412044115,12.0807402119249,0.490222376303451,0.107756313084685,0.0866130879658758,0.395945640188684,0.000384413514774483,-0.443613627386548,TRUE
4238,"MFAP3","hsa-mir-182-5p","hsa-mir-20a-5p",0.256,0.0115,0.008,"<a href='https://pubmed.ncbi.nlm.nih.gov/23226455'>PubMedLink</a>","NA","NA"," tarbase "," tarbase ",15.9490061341327,14.7083244995542,0.967729506037266,0.00414175000067642,0.100053495917755,0.224887614264827,0.757257515934947,-0.0262603883238036,FALSE
4680,"CEACAM6","hsa-mir-766-3p","hsa-mir-9-3p",0.118,0.19,0.006,"NA","NA","NA"," tarbase "," tarbase ",16.9764284985457,15.1709908899918,0.443527223411462,0.174890091522717,0.656246735651917,0.139790495241003,0.114956145795854,0.158059643649835,FALSE
4774,"NFIA","hsa-mir-193b-3p","hsa-mir-940",0.311,0.051,0.004,"NA","<a href='https://pubmed.ncbi.nlm.nih.gov/28337959'>PubMedLink</a>","NA","mirtarbase  "," tarbase ",16.5084930685994,15.4019601258547,0.342523036963038,0.142482233243624,4.82673556157348e-06,1.41342719281306,0.0302219530281456,-0.175903849046747,TRUE
4781,"NFIB","hsa-mir-320b","hsa-mir-29a-5p",0.6365,0.06,0.0045,"NA","NA","NA"," tarbase "," tarbase ",16.9657098877283,15.7364296291728,0.157482890060643,0.354011549047418,0.11613274813827,0.400111940282676,0.0780515972485503,-0.14320923529938,TRUE
4781,"NFIB","hsa-mir-656-3p","hsa-mir-29a-5p",0.995,0.0505,0.0095,"NA","NA","NA","mirtarbase  "," tarbase ",16.7146117134923,15.5416669042733,0.390002807374484,-0.28977228820553,0.11613274813827,0.400111940282676,0.0780515972485503,-0.14320923529938,TRUE
4857,"NOVA1","hsa-mir-29b-3p","hsa-mir-502-5p",0.0105,0.6405,0.0085,"NA","NA","NA"," tarbase "," tarbase ",11.6237621799189,10.2061848344228,0.296413044099636,-0.127518763317893,0.352755618040447,0.32767786804931,6.73661101692344e-07,-0.463878821049671,FALSE
4884,"NPTX1","hsa-mir-1229-3p","hsa-mir-135b-5p",0.2005,0.039,0.0035,"NA","NA","NA"," tarbase "," tarbase ",12.1574523477666,10.6020312053269,0.000639944211381172,1.75557387016369,1.14022778084055e-06,1.27723373501781,3.52833549306857e-05,-0.392348012667774,FALSE
4884,"NPTX1","hsa-mir-130b-3p","hsa-mir-130a-3p",0.014,0.098,0.0045,"<a href='https://pubmed.ncbi.nlm.nih.gov/28042869'>PubMedLink</a>","NA","NA","mirtarbase tarbase ","mirtarbase tarbase ",11.8599162558468,10.5447508021977,1.43670667327459e-05,0.907956767318006,0.490222376303451,0.107756313084685,3.52833549306857e-05,-0.392348012667774,FALSE
4884,"NPTX1","hsa-mir-148a-3p","hsa-mir-27a-5p",0.174,0.1045,0.001,"<a href='https://pubmed.ncbi.nlm.nih.gov/27906180'>PubMedLink</a>","NA","NA","mirtarbase tarbase ","mirtarbase  ",11.7937013855564,9.60155919614034,0.00514414302138267,-0.271678297871174,0.0188266727449798,-0.410684490558836,3.52833549306857e-05,-0.392348012667774,FALSE
4884,"NPTX1","hsa-mir-148a-3p","hsa-mir-96-5p",0.21,0.211,0.0025,"<a href='https://pubmed.ncbi.nlm.nih.gov/27906180'>PubMedLink</a>","NA","NA","mirtarbase tarbase ","mirtarbase  ",11.4490052633878,9.81008056024774,0.00514414302138267,-0.271678297871174,1.09339831372461e-09,1.44156566524606,3.52833549306857e-05,-0.392348012667774,FALSE
4884,"NPTX1","hsa-mir-500a-5p","hsa-mir-96-5p",0.642,0.2345,0.009,"NA","NA","NA"," tarbase ","mirtarbase  ",12.1704608116671,10.3541472009659,0.149010485607022,0.362261722756141,1.09339831372461e-09,1.44156566524606,3.52833549306857e-05,-0.392348012667774,FALSE
4884,"NPTX1","hsa-mir-501-5p","hsa-mir-182-5p",0.124,0.7855,0.001,"NA","<a href='https://pubmed.ncbi.nlm.nih.gov/23226455'>PubMedLink</a>","NA"," tarbase ","mirtarbase  ",11.7743332666644,10.1198306063478,0.0287049120892638,0.61833109524603,0.967729506037266,0.00414175000067642,3.52833549306857e-05,-0.392348012667774,FALSE
4884,"NPTX1","hsa-mir-505-5p","hsa-mir-130a-3p",0.1445,0.1245,0.002,"NA","NA","NA"," tarbase ","mirtarbase tarbase ",11.6886498658942,10.4159543938156,0.117885312338119,0.361350006050327,0.490222376303451,0.107756313084685,3.52833549306857e-05,-0.392348012667774,FALSE
4884,"NPTX1","hsa-mir-505-5p","hsa-mir-135b-5p",0.178,0.0385,0,"NA","NA","NA"," tarbase "," tarbase ",12.4263176175529,11.3136401887334,0.117885312338119,0.361350006050327,1.14022778084055e-06,1.27723373501781,3.52833549306857e-05,-0.392348012667774,FALSE
4915,"NTRK2","hsa-mir-10b-5p","hsa-mir-10a-5p",0.497,0.0785,0.0035,"NA","NA","NA"," tarbase "," tarbase ",12.026059167761,9.96522525691178,3.114851905497e-06,-0.425113060366782,0.00372685922462709,-0.283078831517741,5.30836641125103e-05,-0.374524338498366,FALSE
